"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/css/css-grid/alignment/grid-row-axis-self-baseline-synthesized-005.html",2,0,0,"1609403 1642695 1878123"
"/css/css-flexbox/alignment/flex-align-baseline-grid-003.html",2,0,1,"1818933 1840778"
"/css/css-grid/alignment/grid-item-no-aspect-ratio-stretch-6.html",1,0,1,1719002
"/css/css-grid/layout-algorithm/grid-minimum-contribution-baseline-shim-vertical-rl.html",2,0,2,1841697
"/css/css-grid/alignment/grid-content-distribution-027.html",1,0,1,1878371
"/css/css-grid/grid-definition/grid-template-columns-rows-resolved-values-001.html",15,0,0,"1639412 1656584 1841678"
"/css/css-grid/alignment/grid-align-baseline-multicol-003.html",2,0,2,1840944
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-008.html",1,0,0,1850042
"/css/css-grid/grid-definition/grid-auto-fill-columns-001.html",2,0,0,1841677
"/css/css-grid/layout-algorithm/grid-container-percentage-002.html",15,0,0,"1481876 1634319"
"/css/css-flexbox/aspect-ratio-intrinsic-size-005.html",1,0,1,1819703
"/css/css-grid/grid-items/aspect-ratio-002.html",1,0,0,1740236
"/css/css-grid/alignment/grid-column-axis-self-baseline-synthesized-003.html",3,0,0,"1609403 1878123"
"/css/css-grid/alignment/grid-alignment-implies-size-change-029.html",1,0,0,1850042
"/css/css-grid/alignment/grid-content-distribution-026.html",1,0,1,1878371
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-006.html",1,0,0,1850042
"/css/css-grid/layout-algorithm/baseline-alignment-affects-intrinsic-size-003.html",24,0,24,1841693
"/css/css-grid/alignment/grid-alignment-implies-size-change-036.html",1,0,0,1850042
"/css/css-grid/grid-items/aspect-ratio-001.html",1,0,0,1740236
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-008.html",1,0,1,1850053
"/css/css-grid/grid-definition/grid-auto-repeat-dynamic-001.html",1,0,0,1841677
"/css/css-grid/alignment/grid-row-axis-self-baseline-synthesized-001.html",4,0,1,"1609403 1712519 1878123"
"/css/css-grid/alignment/grid-row-axis-self-baseline-synthesized-002.html",4,0,1,"1609403 1712519 1878123"
"/css/css-grid/grid-items/grid-item-inline-contribution-002.html",1,0,0,1718365
"/css/css-grid/alignment/grid-align-baseline-grid-002.html",2,0,1,1848441
"/css/css-grid/subgrid/subgrid-baseline-009.html",11,0,8,1841304
"/css/css-grid/grid-definition/grid-auto-repeat-dynamic-003.html",1,0,0,1841677
"/css/css-grid/alignment/grid-row-axis-self-baseline-synthesized-004.html",4,0,1,"1609403 1878123"
"/css/css-grid/alignment/grid-item-aspect-ratio-stretch-3.html",1,0,1,1719002
"/css/css-grid/grid-model/grid-container-ignores-first-line-001.html",4,0,0,1841317
"/css/css-flexbox/flexbox-justify-content-horiz-003.xhtml",1,0,1,1878117
"/css/css-grid/alignment/self-baseline/grid-self-baseline-004.html",1,0,0,1634325
"/css/css-flexbox/alignment/flex-align-baseline-multicol-002.html",5,0,3,1840944
"/css/css-grid/alignment/grid-place-content-001.html",2,0,2,1878372
"/css/css-grid/grid-definition/grid-auto-repeat-min-size-004.html",1,0,0,"1689768 1841677"
"/css/css-grid/layout-algorithm/grid-minimum-contribution-baseline-shim.html",2,0,0,1841697
"/css/css-grid/grid-items/grid-item-inline-contribution-001.html",1,0,0,1714951
"/css/css-grid/grid-definition/grid-auto-repeat-minmax.html",1,0,0,1841677
"/css/css-grid/layout-algorithm/flex-sizing-rows-indefinite-height.html",1,0,0,1841694
"/css/css-grid/grid-with-orthogonal-child-within-flexbox.html",1,0,1,1732317
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-lr-002.html",1,0,1,1634325
"/css/css-grid/alignment/grid-justify-baseline-003.html",1,0,1,1848253
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-011.html",1,0,0,1850053
"/css/css-grid/alignment/grid-alignment-implies-size-change-013.html",1,0,0,1850042
"/css/css-grid/layout-algorithm/grid-template-flexible-rerun-track-sizing.html",1,0,0,1841699
"/css/css-grid/alignment/grid-item-no-aspect-ratio-stretch-4.html",1,0,1,1719002
"/css/css-grid/alignment/grid-align-baseline-multicol-001.html",2,0,2,1840944
"/css/css-grid/alignment/self-baseline/grid-self-baseline-007.html",1,0,0,1634325
