"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/IndexedDB/idbindex_getAllRecords.any.serviceworker.html",25,0,25,""
"/IndexedDB/idbindex_getAllRecords.any.sharedworker.html",25,0,25,""
"/IndexedDB/idbindex_getAll-options.any.serviceworker.html",25,0,25,""
"/IndexedDB/idbindex_getAllKeys-options.any.worker.html",24,0,24,""
"/IndexedDB/idbindex_getAll-options.any.sharedworker.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAllRecords.any.worker.html",25,0,25,""
"/IndexedDB/idbindex_getAllRecords.any.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAllKeys-options.any.serviceworker.html",20,0,20,""
"/IndexedDB/idbindex_getAllKeys-options.any.serviceworker.html",24,0,24,""
"/IndexedDB/idbobjectstore_getAll-options.any.html",23,0,23,""
"/IndexedDB/idbobjectstore_getAllKeys-options.any.sharedworker.html",20,0,20,""
"/IndexedDB/idbobjectstore_getAllRecords.any.sharedworker.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAllKeys-options.any.worker.html",20,0,20,""
"/IndexedDB/idbindex_getAll-options.any.worker.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAllRecords.any.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAllKeys-options.any.html",20,0,20,""
"/IndexedDB/idbindex_getAllRecords.any.worker.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAll-options.any.serviceworker.html",23,0,23,""
"/IndexedDB/idbindex_getAll-options.any.html",25,0,25,""
"/IndexedDB/idbobjectstore_getAll-options.any.sharedworker.html",23,0,23,""
"/IndexedDB/idbobjectstore_getAll-options.any.worker.html",23,0,23,""
"/IndexedDB/idbobjectstore_getAllRecords.any.serviceworker.html",25,0,25,""
"/IndexedDB/idbindex_getAllKeys-options.any.sharedworker.html",24,0,24,""
"/IndexedDB/idbindex_getAllKeys-options.any.html",24,0,24,""
