"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/largest-contentful-paint/first-letter-background.html",1,1,1,""
"/event-timing/duration-with-target-low.html",1,1,1,""
"/largest-contentful-paint/larger-image.html",1,1,1,""
"/largest-contentful-paint/cross-origin-image.sub.html",1,1,1,""
"/largest-contentful-paint/observe-text.html",1,1,1,""
"/event-timing/selection-autoscroll.html",1,1,1,""
"/largest-contentful-paint/transparent-text.html",1,1,1,""
"/largest-contentful-paint/video-play-after-poster.html",2,2,2,""
"/event-timing/click.html",1,1,1,""
"/largest-contentful-paint/video-poster.html",1,1,1,1794978
"/largest-contentful-paint/redirects-tao-star.html",1,1,1,""
